Category,Model,Distance_KM,Target_Fare,CO2_Emission,Category_Enc
Public_Taxi,BluSmart,27.252959519663165,603.1797511137686,50,1
Public_Taxi,Uber Green,27.252959519663165,779.071028471916,55,1
Personal,Tata Nexon.ev,5.424198732666007,8.40750803563231,53,0
Personal,Tata Tiago.ev,5.424198732666007,6.888732390485829,48,0
Personal,MG ZS EV,5.424198732666007,10.034767655432113,55,0
Public_Taxi,BluSmart,5.424198732666007,199.34767655432114,50,1
Public_Taxi,Uber Green,5.424198732666007,255.18076958398416,55,1
Personal,Tata Nexon.ev,41.92982228387266,64.99122454000262,53,0
Personal,Tata Tiago.ev,41.92982228387266,53.25087430051828,48,0
Personal,MG ZS EV,41.92982228387266,77.57017122516443,55,0
Public_Taxi,BluSmart,41.92982228387266,874.7017122516443,50,1
Public_Taxi,Uber Green,41.92982228387266,1131.315734812944,55,1
Personal,Tata Nexon.ev,16.718223183615056,25.913245934603335,53,0
Personal,Tata Tiago.ev,16.718223183615056,21.23214344319112,48,0
Personal,MG ZS EV,16.718223183615056,30.928712889687855,55,0
Public_Taxi,BluSmart,16.718223183615056,408.2871288968785,50,1
Public_Taxi,Uber Green,16.718223183615056,526.2373564067614,55,1
Personal,Tata Nexon.ev,10.139407009592857,15.716080864868927,53,0
Personal,Tata Tiago.ev,10.139407009592857,12.877046902182927,48,0
Personal,MG ZS EV,10.139407009592857,18.757902967746787,55,0
Public_Taxi,BluSmart,10.139407009592857,286.5790296774678,50,1
Public_Taxi,Uber Green,10.139407009592857,368.34576823022854,55,1
Personal,Tata Nexon.ev,2.997981936183432,4.6468720010843185,53,0
Personal,Tata Tiago.ev,2.997981936183432,3.8074370589529587,48,0
Personal,MG ZS EV,2.997981936183432,5.546266581939349,55,0
Public_Taxi,BluSmart,2.997981936183432,154.4626658193935,50,1
Public_Taxi,Uber Green,2.997981936183432,196.95156646840235,55,1
Personal,Tata Nexon.ev,29.95375421622385,46.42831903514696,53,0
Personal,Tata Tiago.ev,29.95375421622385,38.04126785460429,48,0
Personal,MG ZS EV,29.95375421622385,55.41444530001412,55,0
Public_Taxi,BluSmart,29.95375421622385,653.1444530001412,50,1
Public_Taxi,Uber Green,29.95375421622385,843.8901011893724,55,1
Personal,Tata Nexon.ev,34.20065373027184,53.01101328192134,53,0
Personal,Tata Tiago.ev,34.20065373027184,43.43483023744523,48,0
Personal,MG ZS EV,34.20065373027184,63.271209401002906,55,0
Public_Taxi,BluSmart,34.20065373027184,731.712094010029,50,1
Public_Taxi,Uber Green,34.20065373027184,945.8156895265241,55,1
Personal,Tata Nexon.ev,1.8128036174649513,2.8098456070706743,53,0
Personal,Tata Tiago.ev,1.8128036174649513,2.3022605941804883,48,0
Personal,MG ZS EV,1.8128036174649513,3.35368669231016,55,0
Public_Taxi,BluSmart,1.8128036174649513,132.5368669231016,50,1
Public_Taxi,Uber Green,1.8128036174649513,168.50728681915882,55,1
Personal,Tata Nexon.ev,26.092559856664767,40.443467777830385,53,0
Personal,Tata Tiago.ev,26.092559856664767,33.137551017964256,48,0
Personal,MG ZS EV,26.092559856664767,48.27123573482982,55,0
Public_Taxi,BluSmart,26.092559856664767,581.7123573482982,50,1
Public_Taxi,Uber Green,26.092559856664767,751.2214365599544,55,1
Personal,Tata Nexon.ev,12.09829298469896,18.752354126283386,53,0
Personal,Tata Tiago.ev,12.09829298469896,15.36483209056768,48,0
Personal,MG ZS EV,12.09829298469896,22.381842021693075,55,0
Public_Taxi,BluSmart,12.09829298469896,322.81842021693075,50,1
Public_Taxi,Uber Green,12.09829298469896,415.35903163277504,55,1
Personal,Tata Nexon.ev,32.61346673006304,50.5508734315977,53,0
Personal,Tata Tiago.ev,32.61346673006304,41.41910274718006,48,0
Personal,MG ZS EV,32.61346673006304,60.334913450616625,55,0
Public_Taxi,BluSmart,32.61346673006304,702.3491345061663,50,1
Public_Taxi,Uber Green,32.61346673006304,907.7232015215129,55,1
Personal,Tata Nexon.ev,9.54395502124458,14.793130282929097,53,0
Personal,Tata Tiago.ev,9.54395502124458,12.120822876980617,48,0
Personal,MG ZS EV,9.54395502124458,17.656316789302473,55,0
Public_Taxi,BluSmart,9.54395502124458,275.56316789302474,50,1
Public_Taxi,Uber Green,9.54395502124458,354.05492050986993,55,1
Personal,Tata Nexon.ev,34.85594916702083,54.026721208882286,53,0
Personal,Tata Tiago.ev,34.85594916702083,44.26705544211646,48,0
Personal,MG ZS EV,34.85594916702083,64.48350595898854,55,0
Public_Taxi,BluSmart,34.85594916702083,743.8350595898854,50,1
Public_Taxi,Uber Green,34.85594916702083,961.5427800084999,55,1
Personal,Tata Nexon.ev,19.950031968726332,30.92254955152581,53,0
Personal,Tata Tiago.ev,19.950031968726332,25.336540600282444,48,0
Personal,MG ZS EV,19.950031968726332,36.90755914214372,55,0
Public_Taxi,BluSmart,19.950031968726332,468.07559142143714,50,1
Public_Taxi,Uber Green,19.950031968726332,603.8007672494319,55,1
Personal,Tata Nexon.ev,46.89976944809999,72.69464264455497,53,0
Personal,Tata Tiago.ev,46.89976944809999,59.56270719908699,48,0
Personal,MG ZS EV,46.89976944809999,86.76457347898499,55,0
Public_Taxi,BluSmart,46.89976944809999,966.6457347898498,50,1
Public_Taxi,Uber Green,46.89976944809999,1250.5944667543997,55,1
Personal,Tata Nexon.ev,7.73852626315367,11.994715707888187,53,0
Personal,Tata Tiago.ev,7.73852626315367,9.827928354205161,48,0
Personal,MG ZS EV,7.73852626315367,14.31627358683429,55,0
Public_Taxi,BluSmart,7.73852626315367,242.16273586834288,50,1
Public_Taxi,Uber Green,7.73852626315367,310.72463031568805,55,1
Personal,Tata Nexon.ev,17.712251201462667,27.45398936226713,53,0
Personal,Tata Tiago.ev,17.712251201462667,22.494559025857587,48,0
Personal,MG ZS EV,17.712251201462667,32.76766472270594,55,0
Public_Taxi,BluSmart,17.712251201462667,426.67664722705933,50,1
Public_Taxi,Uber Green,17.712251201462667,550.094028835104,55,1
Personal,Tata Nexon.ev,6.560202540788865,10.16831393822274,53,0
Personal,Tata Tiago.ev,6.560202540788865,8.331457226801858,48,0
Personal,MG ZS EV,6.560202540788865,12.1363747004594,55,0
Public_Taxi,BluSmart,6.560202540788865,220.363747004594,50,1
Public_Taxi,Uber Green,6.560202540788865,282.44486097893275,55,1
Personal,Tata Nexon.ev,46.30998729564958,71.78048030825684,53,0
Personal,Tata Tiago.ev,46.30998729564958,58.813683865474964,48,0
Personal,MG ZS EV,46.30998729564958,85.67347649695172,55,0
Public_Taxi,BluSmart,46.30998729564958,955.7347649695172,50,1
Public_Taxi,Uber Green,46.30998729564958,1236.4396950955897,55,1
Personal,Tata Nexon.ev,43.98962831566807,68.18392388928551,53,0
Personal,Tata Tiago.ev,43.98962831566807,55.86682796089845,48,0
Personal,MG ZS EV,43.98962831566807,81.38081238398594,55,0
Public_Taxi,BluSmart,43.98962831566807,912.8081238398593,50,1
Public_Taxi,Uber Green,43.98962831566807,1180.7510795760336,55,1
Personal,Tata Nexon.ev,13.639139758042624,21.140666624966066,53,0
Personal,Tata Tiago.ev,13.639139758042624,17.321707492714133,48,0
Personal,MG ZS EV,13.639139758042624,25.232408552378857,55,0
Public_Taxi,BluSmart,13.639139758042624,351.32408552378854,50,1
Public_Taxi,Uber Green,13.639139758042624,452.339354193023,55,1
Personal,Tata Nexon.ev,33.33921825567477,51.67578829629589,53,0
Personal,Tata Tiago.ev,33.33921825567477,42.34080718470696,48,0
Personal,MG ZS EV,33.33921825567477,61.67755377299833,55,0
Public_Taxi,BluSmart,33.33921825567477,715.7755377299833,50,1
Public_Taxi,Uber Green,33.33921825567477,925.1412381361945,55,1
Personal,Tata Nexon.ev,41.04388780985958,63.61802610528234,53,0
Personal,Tata Tiago.ev,41.04388780985958,52.12573751852166,48,0
Personal,MG ZS EV,41.04388780985958,75.93119244824022,55,0
Public_Taxi,BluSmart,41.04388780985958,858.3119244824022,50,1
Public_Taxi,Uber Green,41.04388780985958,1110.05330743663,55,1
Personal,Tata Nexon.ev,28.204839768373652,43.71750164097916,53,0
Personal,Tata Tiago.ev,28.204839768373652,35.820146505834536,48,0
Personal,MG ZS EV,28.204839768373652,52.17895357149126,55,0
Public_Taxi,BluSmart,28.204839768373652,620.7895357149125,50,1
Public_Taxi,Uber Green,28.204839768373652,801.9161544409676,55,1
Personal,Tata Nexon.ev,26.952878339444318,41.77696142613869,53,0
Personal,Tata Tiago.ev,26.952878339444318,34.23015549109429,48,0
Personal,MG ZS EV,26.952878339444318,49.86282492797199,55,0
Public_Taxi,BluSmart,26.952878339444318,597.62824927972,50,1
Public_Taxi,Uber Green,26.952878339444318,771.8690801466637,55,1
Personal,Tata Nexon.ev,12.850762254122133,19.918681493889302,53,0
Personal,Tata Tiago.ev,12.850762254122133,16.32046806273511,48,0
Personal,MG ZS EV,12.850762254122133,23.773910170125948,55,0
Public_Taxi,BluSmart,12.850762254122133,336.7391017012594,50,1
Public_Taxi,Uber Green,12.850762254122133,433.4182940989312,55,1
Personal,Tata Nexon.ev,5.562035622489061,8.621155214858044,53,0
Personal,Tata Tiago.ev,5.562035622489061,7.063785240561107,48,0
Personal,MG ZS EV,5.562035622489061,10.289765901604763,55,0
Public_Taxi,BluSmart,5.562035622489061,201.8976590160476,50,1
Public_Taxi,Uber Green,5.562035622489061,258.48885493973745,55,1
Personal,Tata Nexon.ev,44.96357213971301,69.69353681655515,53,0
Personal,Tata Tiago.ev,44.96357213971301,57.10373661743552,48,0
Personal,MG ZS EV,44.96357213971301,83.18260845846908,55,0
Public_Taxi,BluSmart,44.96357213971301,930.8260845846906,50,1
Public_Taxi,Uber Green,44.96357213971301,1204.1257313531123,55,1
Personal,Tata Nexon.ev,45.120484801003194,69.93675144155495,53,0
Personal,Tata Tiago.ev,45.120484801003194,57.303015697274056,48,0
Personal,MG ZS EV,45.120484801003194,83.47289688185592,55,0
Public_Taxi,BluSmart,45.120484801003194,933.7289688185591,50,1
Public_Taxi,Uber Green,45.120484801003194,1207.8916352240767,55,1
Personal,Tata Nexon.ev,32.02197140639013,49.6340556799047,53,0
Personal,Tata Tiago.ev,32.02197140639013,40.667903686115466,48,0
Personal,MG ZS EV,32.02197140639013,59.24064710182174,55,0
Public_Taxi,BluSmart,32.02197140639013,691.4064710182174,50,1
Public_Taxi,Uber Green,32.02197140639013,893.5273137533632,55,1
Personal,Tata Nexon.ev,17.612459761386333,27.299312630148812,53,0
Personal,Tata Tiago.ev,17.612459761386333,22.367823896960644,48,0
Personal,MG ZS EV,17.612459761386333,32.583050558564715,55,0
Public_Taxi,BluSmart,17.612459761386333,424.8305055856472,50,1
Public_Taxi,Uber Green,17.612459761386333,547.699034273272,55,1
Personal,Tata Nexon.ev,18.111269156020384,28.072467191831592,53,0
Personal,Tata Tiago.ev,18.111269156020384,23.001311828145887,48,0
Personal,MG ZS EV,18.111269156020384,33.505847938637714,55,0
Public_Taxi,BluSmart,18.111269156020384,434.0584793863771,50,1
Public_Taxi,Uber Green,18.111269156020384,559.6704597444892,55,1
Personal,Tata Nexon.ev,36.57182826464173,56.686333810194675,53,0
Personal,Tata Tiago.ev,36.57182826464173,46.446221896095,48,0
Personal,MG ZS EV,36.57182826464173,67.6578822895872,55,0
Public_Taxi,BluSmart,36.57182826464173,775.578822895872,50,1
Public_Taxi,Uber Green,36.57182826464173,1002.7238783514015,55,1
Personal,Tata Nexon.ev,44.95840273767628,69.68552424339822,53,0
Personal,Tata Tiago.ev,44.95840273767628,57.09717147684888,48,0
Personal,MG ZS EV,44.95840273767628,83.17304506470113,55,0
Public_Taxi,BluSmart,44.95840273767628,930.7304506470111,50,1
Public_Taxi,Uber Green,44.95840273767628,1204.0016657042306,55,1
Personal,Tata Nexon.ev,44.46723478899075,68.92421392293565,53,0
Personal,Tata Tiago.ev,44.46723478899075,56.473388182018255,48,0
Personal,MG ZS EV,44.46723478899075,82.2643843596329,55,0
Public_Taxi,BluSmart,44.46723478899075,921.6438435963289,50,1
Public_Taxi,Uber Green,44.46723478899075,1192.213634935778,55,1
Personal,Tata Nexon.ev,39.21390174702357,60.781547707886524,53,0
Personal,Tata Tiago.ev,39.21390174702357,49.80165521871994,48,0
Personal,MG ZS EV,39.21390174702357,72.5457182319936,55,0
Public_Taxi,BluSmart,39.21390174702357,824.457182319936,50,1
Public_Taxi,Uber Green,39.21390174702357,1066.1336419285658,55,1
Personal,Tata Nexon.ev,32.4595506615601,50.31230352541815,53,0
Personal,Tata Tiago.ev,32.4595506615601,41.223629340181326,48,0
Personal,MG ZS EV,32.4595506615601,60.05016872388619,55,0
Public_Taxi,BluSmart,32.4595506615601,699.5016872388619,50,1
Public_Taxi,Uber Green,32.4595506615601,904.0292158774424,55,1
Personal,Tata Nexon.ev,5.122858284757393,7.940430341373958,53,0
Personal,Tata Tiago.ev,5.122858284757393,6.506030021641889,48,0
Personal,MG ZS EV,5.122858284757393,9.477287826801177,55,0
Public_Taxi,BluSmart,5.122858284757393,193.77287826801177,50,1
Public_Taxi,Uber Green,5.122858284757393,247.94859883417743,55,1
Personal,Tata Nexon.ev,8.919806990636076,13.825700835485916,53,0
Personal,Tata Tiago.ev,8.919806990636076,11.328154878107817,48,0
Personal,MG ZS EV,8.919806990636076,16.50164293267674,55,0
Public_Taxi,BluSmart,8.919806990636076,264.01642932676737,50,1
Public_Taxi,Uber Green,8.919806990636076,339.0753677752658,55,1
Personal,Tata Nexon.ev,45.029155237826885,69.79519061863166,53,0
Personal,Tata Tiago.ev,45.029155237826885,57.187027152040145,48,0
Personal,MG ZS EV,45.029155237826885,83.30393718997973,55,0
Public_Taxi,BluSmart,45.029155237826885,932.0393718997974,50,1
Public_Taxi,Uber Green,45.029155237826885,1205.6997257078451,55,1
Personal,Tata Nexon.ev,30.715023923319908,47.60828708114585,53,0
Personal,Tata Tiago.ev,30.715023923319908,39.008080382616285,48,0
Personal,MG ZS EV,30.715023923319908,56.82279425814183,55,0
Public_Taxi,BluSmart,30.715023923319908,667.2279425814183,50,1
Public_Taxi,Uber Green,30.715023923319908,862.1605741596778,55,1
Personal,Tata Nexon.ev,1.4506555292148526,2.248516070283021,53,0
Personal,Tata Tiago.ev,1.4506555292148526,1.8423325221028628,48,0
Personal,MG ZS EV,1.4506555292148526,2.6837127290474774,55,0
Public_Taxi,BluSmart,1.4506555292148526,125.83712729047477,50,1
Public_Taxi,Uber Green,1.4506555292148526,159.81573270115646,55,1
Personal,Tata Nexon.ev,5.972105600435573,9.256763680675137,53,0
Personal,Tata Tiago.ev,5.972105600435573,7.584574112553178,48,0
Personal,MG ZS EV,5.972105600435573,11.048395360805811,55,0
Public_Taxi,BluSmart,5.972105600435573,209.4839536080581,50,1
Public_Taxi,Uber Green,5.972105600435573,268.33053441045377,55,1
Personal,Tata Nexon.ev,33.511586686294734,51.942959363756835,53,0
Personal,Tata Tiago.ev,33.511586686294734,42.55971509159431,48,0
Personal,MG ZS EV,33.511586686294734,61.99643536964526,55,0
Public_Taxi,BluSmart,33.511586686294734,718.9643536964526,50,1
Public_Taxi,Uber Green,33.511586686294734,929.2780804710736,55,1
Personal,Tata Nexon.ev,1.2480176084647157,1.934427293120309,53,0
Personal,Tata Tiago.ev,1.2480176084647157,1.5849823627501889,48,0
Personal,MG ZS EV,1.2480176084647157,2.308832575659724,55,0
Public_Taxi,BluSmart,1.2480176084647157,122.08832575659724,50,1
Public_Taxi,Uber Green,1.2480176084647157,154.95242260315317,55,1
Personal,Tata Nexon.ev,8.879594519457434,13.763371505159022,53,0
Personal,Tata Tiago.ev,8.879594519457434,11.277085039710942,48,0
Personal,MG ZS EV,8.879594519457434,16.427249860996255,55,0
Public_Taxi,BluSmart,8.879594519457434,263.27249860996255,50,1
Public_Taxi,Uber Green,8.879594519457434,338.1102684669784,55,1
Personal,Tata Nexon.ev,27.88795567896272,43.22633130239221,53,0
Personal,Tata Tiago.ev,27.88795567896272,35.41770371228265,48,0
Personal,MG ZS EV,27.88795567896272,51.59271800608103,55,0
Public_Taxi,BluSmart,27.88795567896272,614.9271800608103,50,1
Public_Taxi,Uber Green,27.88795567896272,794.3109362951052,55,1
Personal,Tata Nexon.ev,34.90286468694197,54.09944026476004,53,0
Personal,Tata Tiago.ev,34.90286468694197,44.3266381524163,48,0
Personal,MG ZS EV,34.90286468694197,64.57029967084264,55,0
Public_Taxi,BluSmart,34.90286468694197,744.7029967084264,50,1
Public_Taxi,Uber Green,34.90286468694197,962.6687524866072,55,1
Personal,Tata Nexon.ev,32.94610171562742,51.06645765922249,53,0
Personal,Tata Tiago.ev,32.94610171562742,41.841549178846826,48,0
Personal,MG ZS EV,32.94610171562742,60.950288173910735,55,0
Public_Taxi,BluSmart,32.94610171562742,708.5028817391072,50,1
Public_Taxi,Uber Green,32.94610171562742,915.7064411750581,55,1
Personal,Tata Nexon.ev,11.98919616356743,18.583254053529515,53,0
Personal,Tata Tiago.ev,11.98919616356743,15.226279127730637,48,0
Personal,MG ZS EV,11.98919616356743,22.180012902599746,55,0
Public_Taxi,BluSmart,11.98919616356743,320.8001290259974,50,1
Public_Taxi,Uber Green,11.98919616356743,412.7407079256183,55,1
Personal,Tata Nexon.ev,35.896781846029256,55.64001186134534,53,0
Personal,Tata Tiago.ev,35.896781846029256,45.58891294445716,48,0
Personal,MG ZS EV,35.896781846029256,66.40904641515412,55,0
Public_Taxi,BluSmart,35.896781846029256,763.0904641515413,50,1
Public_Taxi,Uber Green,35.896781846029256,986.5227643047022,55,1
Personal,Tata Nexon.ev,12.625205287343203,19.569068195381963,53,0
Personal,Tata Tiago.ev,12.625205287343203,16.034010714925866,48,0
Personal,MG ZS EV,12.625205287343203,23.356629781584925,55,0
Public_Taxi,BluSmart,12.625205287343203,332.5662978158492,50,1
Public_Taxi,Uber Green,12.625205287343203,428.00492689623684,55,1
Personal,Tata Nexon.ev,16.944585209804117,26.264107075196378,53,0
Personal,Tata Tiago.ev,16.944585209804117,21.51962321645123,48,0
Personal,MG ZS EV,16.944585209804117,31.347482638137617,55,0
Public_Taxi,BluSmart,16.944585209804117,412.47482638137615,50,1
Public_Taxi,Uber Green,16.944585209804117,531.6700450352988,55,1
Personal,Tata Nexon.ev,37.578078850783186,58.24602221871393,53,0
Personal,Tata Tiago.ev,37.578078850783186,47.72416014049465,48,0
Personal,MG ZS EV,37.578078850783186,69.5194458739489,55,0
Public_Taxi,BluSmart,37.578078850783186,794.1944587394889,50,1
Public_Taxi,Uber Green,37.578078850783186,1026.8738924187965,55,1
Personal,Tata Nexon.ev,32.83201205331352,50.88961868263595,53,0
Personal,Tata Tiago.ev,32.83201205331352,41.69665530770817,48,0
Personal,MG ZS EV,32.83201205331352,60.73922229863001,55,0
Public_Taxi,BluSmart,32.83201205331352,706.3922229863001,50,1
Public_Taxi,Uber Green,32.83201205331352,912.9682892795245,55,1
Personal,Tata Nexon.ev,42.61194711421472,66.04851802703281,53,0
Personal,Tata Tiago.ev,42.61194711421472,54.1171728350527,48,0
Personal,MG ZS EV,42.61194711421472,78.83210216129724,55,0
Public_Taxi,BluSmart,42.61194711421472,887.3210216129723,50,1
Public_Taxi,Uber Green,42.61194711421472,1147.6867307411533,55,1
Personal,Tata Nexon.ev,33.223031722716826,51.495699170211076,53,0
Personal,Tata Tiago.ev,33.223031722716826,42.19325028785037,48,0
Personal,MG ZS EV,33.223031722716826,61.46260868702613,55,0
Public_Taxi,BluSmart,33.223031722716826,713.6260868702612,50,1
Public_Taxi,Uber Green,33.223031722716826,922.3527613452038,55,1
Personal,Tata Nexon.ev,28.847121563438108,44.71303842332906,53,0
Personal,Tata Tiago.ev,28.847121563438108,36.6358443855664,48,0
Personal,MG ZS EV,28.847121563438108,53.3671748923605,55,0
Public_Taxi,BluSmart,28.847121563438108,632.671748923605,50,1
Public_Taxi,Uber Green,28.847121563438108,817.3309175225146,55,1
Personal,Tata Nexon.ev,5.5900636235765315,8.664598616543623,53,0
Personal,Tata Tiago.ev,5.5900636235765315,7.099380801942195,48,0
Personal,MG ZS EV,5.5900636235765315,10.341617703616583,55,0
Public_Taxi,BluSmart,5.5900636235765315,202.41617703616583,50,1
Public_Taxi,Uber Green,5.5900636235765315,259.16152696583674,55,1
Personal,Tata Nexon.ev,19.018074349912244,29.478015242363973,53,0
Personal,Tata Tiago.ev,19.018074349912244,24.15295442438855,48,0
Personal,MG ZS EV,19.018074349912244,35.183437547337654,55,0
Public_Taxi,BluSmart,19.018074349912244,450.8343754733765,50,1
Public_Taxi,Uber Green,19.018074349912244,581.4337843978939,55,1
Personal,Tata Nexon.ev,13.994916016404547,21.692119825427046,53,0
Personal,Tata Tiago.ev,13.994916016404547,17.773543340833776,48,0
Personal,MG ZS EV,13.994916016404547,25.890594630348414,55,0
Public_Taxi,BluSmart,13.994916016404547,357.90594630348414,50,1
Public_Taxi,Uber Green,13.994916016404547,460.87798439370914,55,1
Personal,Tata Nexon.ev,12.955492525575096,20.081013414641397,53,0
Personal,Tata Tiago.ev,12.955492525575096,16.453475507480373,48,0
Personal,MG ZS EV,12.955492525575096,23.967661172313928,55,0
Public_Taxi,BluSmart,12.955492525575096,338.6766117231393,50,1
Public_Taxi,Uber Green,12.955492525575096,435.9318206138023,55,1
Personal,Tata Nexon.ev,48.677517182869835,75.45015163344823,53,0
Personal,Tata Tiago.ev,48.677517182869835,61.82044682224469,48,0
Personal,MG ZS EV,48.677517182869835,90.0534067883092,55,0
Public_Taxi,BluSmart,48.677517182869835,999.5340678830919,50,1
Public_Taxi,Uber Green,48.677517182869835,1293.260412388876,55,1
Personal,Tata Nexon.ev,20.26178850867126,31.405772188440448,53,0
Personal,Tata Tiago.ev,20.26178850867126,25.7324714060125,48,0
Personal,MG ZS EV,20.26178850867126,37.48430874104183,55,0
Public_Taxi,BluSmart,20.26178850867126,473.8430874104183,50,1
Public_Taxi,Uber Green,20.26178850867126,611.2829242081102,55,1
Personal,Tata Nexon.ev,44.71028120367855,69.30093586570175,53,0
Personal,Tata Tiago.ev,44.71028120367855,56.78205712867176,48,0
Personal,MG ZS EV,44.71028120367855,82.71402022680532,55,0
Public_Taxi,BluSmart,44.71028120367855,926.1402022680531,50,1
Public_Taxi,Uber Green,44.71028120367855,1198.046748888285,55,1
Personal,Tata Nexon.ev,31.92579267386588,49.48497864449211,53,0
Personal,Tata Tiago.ev,31.92579267386588,40.54575669580967,48,0
Personal,MG ZS EV,31.92579267386588,59.06271644665188,55,0
Public_Taxi,BluSmart,31.92579267386588,689.6271644665188,50,1
Public_Taxi,Uber Green,31.92579267386588,891.2190241727811,55,1
Personal,Tata Nexon.ev,39.945753873540774,61.915918503988195,53,0
Personal,Tata Tiago.ev,39.945753873540774,50.731107419396785,48,0
Personal,MG ZS EV,39.945753873540774,73.89964466605043,55,0
Public_Taxi,BluSmart,39.945753873540774,837.9964466605043,50,1
Public_Taxi,Uber Green,39.945753873540774,1083.6980929649785,55,1
Personal,Tata Nexon.ev,25.629217562154412,39.725287221339336,53,0
Personal,Tata Tiago.ev,25.629217562154412,32.54910630393611,48,0
Personal,MG ZS EV,25.629217562154412,47.414052489985664,55,0
Public_Taxi,BluSmart,25.629217562154412,573.1405248998567,50,1
Public_Taxi,Uber Green,25.629217562154412,740.1012214917059,55,1
Personal,Tata Nexon.ev,29.268290346691597,45.36585003737197,53,0
Personal,Tata Tiago.ev,29.268290346691597,37.17072874029833,48,0
Personal,MG ZS EV,29.268290346691597,54.146337141379455,55,0
Public_Taxi,BluSmart,29.268290346691597,640.4633714137946,50,1
Public_Taxi,Uber Green,29.268290346691597,827.4389683205983,55,1
Personal,Tata Nexon.ev,25.13336699712433,38.95671884554271,53,0
Personal,Tata Tiago.ev,25.13336699712433,31.9193760863479,48,0
Personal,MG ZS EV,25.13336699712433,46.496728944680015,55,0
Public_Taxi,BluSmart,25.13336699712433,563.9672894468001,50,1
Public_Taxi,Uber Green,25.13336699712433,728.200807930984,55,1
Personal,Tata Nexon.ev,10.56690640210418,16.378704923261477,53,0
Personal,Tata Tiago.ev,10.56690640210418,13.419971130672309,48,0
Personal,MG ZS EV,10.56690640210418,19.548776843892735,55,0
Public_Taxi,BluSmart,10.56690640210418,294.48776843892733,50,1
Public_Taxi,Uber Green,10.56690640210418,378.60575365050033,55,1
Personal,Tata Nexon.ev,36.40015364781376,56.420238154111324,53,0
Personal,Tata Tiago.ev,36.40015364781376,46.22819513272348,48,0
Personal,MG ZS EV,36.40015364781376,67.34028424845546,55,0
Public_Taxi,BluSmart,36.40015364781376,772.4028424845545,50,1
Public_Taxi,Uber Green,36.40015364781376,998.6036875475302,55,1
Personal,Tata Nexon.ev,14.757845759601935,22.874660927382997,53,0
Personal,Tata Tiago.ev,14.757845759601935,18.742464114694457,48,0
Personal,MG ZS EV,14.757845759601935,27.30201465526358,55,0
Public_Taxi,BluSmart,14.757845759601935,372.02014655263577,50,1
Public_Taxi,Uber Green,14.757845759601935,479.18829823044643,55,1
Personal,Tata Nexon.ev,2.191482355141238,3.3967976504689186,53,0
Personal,Tata Tiago.ev,2.191482355141238,2.783182591029372,48,0
Personal,MG ZS EV,2.191482355141238,4.05424235701129,55,0
Public_Taxi,BluSmart,2.191482355141238,139.5424235701129,50,1
Public_Taxi,Uber Green,2.191482355141238,177.5955765233897,55,1
Personal,Tata Nexon.ev,32.62814249945122,50.57362087414939,53,0
Personal,Tata Tiago.ev,32.62814249945122,41.437740974303054,48,0
Personal,MG ZS EV,32.62814249945122,60.36206362398477,55,0
Public_Taxi,BluSmart,32.62814249945122,702.6206362398476,50,1
Public_Taxi,Uber Green,32.62814249945122,908.0754199868293,55,1
Personal,Tata Nexon.ev,9.678423290945398,15.001556100965365,53,0
Personal,Tata Tiago.ev,9.678423290945398,12.291597579500655,48,0
Personal,MG ZS EV,9.678423290945398,17.905083088248986,55,0
Public_Taxi,BluSmart,9.678423290945398,278.0508308824899,50,1
Public_Taxi,Uber Green,9.678423290945398,357.28215898268957,55,1
Personal,Tata Nexon.ev,47.0824706332928,72.97782948160383,53,0
Personal,Tata Tiago.ev,47.0824706332928,59.79473770428186,48,0
Personal,MG ZS EV,47.0824706332928,87.10257067159168,55,0
Public_Taxi,BluSmart,47.0824706332928,970.0257067159168,50,1
Public_Taxi,Uber Green,47.0824706332928,1254.979295199027,55,1
Personal,Tata Nexon.ev,47.74250027312678,74.0008754233465,53,0
Personal,Tata Tiago.ev,47.74250027312678,60.632975346871014,48,0
Personal,MG ZS EV,47.74250027312678,88.32362550528454,55,0
Public_Taxi,BluSmart,47.74250027312678,982.2362550528454,50,1
Public_Taxi,Uber Green,47.74250027312678,1270.8200065550427,55,1
Personal,Tata Nexon.ev,45.82835512080198,71.03395043724306,53,0
Personal,Tata Tiago.ev,45.82835512080198,58.20201100341851,48,0
Personal,MG ZS EV,45.82835512080198,84.78245697348366,55,0
Public_Taxi,BluSmart,45.82835512080198,946.8245697348366,50,1
Public_Taxi,Uber Green,45.82835512080198,1224.8805228992476,55,1
Personal,Tata Nexon.ev,19.137776312516774,29.663553284400997,53,0
Personal,Tata Tiago.ev,19.137776312516774,24.304975916896304,48,0
Personal,MG ZS EV,19.137776312516774,35.40488617815603,55,0
Public_Taxi,BluSmart,19.137776312516774,453.04886178156033,50,1
Public_Taxi,Uber Green,19.137776312516774,584.3066315004025,55,1
Personal,Tata Nexon.ev,1.757374209914504,2.7239300253674807,53,0
Personal,Tata Tiago.ev,1.757374209914504,2.23186524659142,48,0
Personal,MG ZS EV,1.757374209914504,3.2511422883418324,55,0
Public_Taxi,BluSmart,1.757374209914504,131.51142288341833,50,1
Public_Taxi,Uber Green,1.757374209914504,167.1769810379481,55,1
Personal,Tata Nexon.ev,46.48760956679855,72.05579482853774,53,0
Personal,Tata Tiago.ev,46.48760956679855,59.03926414983415,48,0
