id,source,destination,mode,distance_km,travel_time_min,co2_kg,cost_rs,aqi
87008d99-da4e-4faa-ba69-1a6ff4bd94da,Navi Mumbai,Mumbai Suburban,bus,37.48,109.37,3.8258,81.54,207
fc96feea-16a4-4460-8224-c7e31449b9d1,Navi Mumbai,Mumbai,ev,15.47,16.75,0.6481,69.95,176
8525ba88-62d4-426f-b821-e334eb0e277e,Mumbai Suburban,Mumbai,auto,42.13,99.5,5.3021,386.81,111
938b04e1-e025-4fbe-969a-0fa6ef36c6e8,Mumbai,Mumbai,train,23.06,22.95,1.4693,67.75,120
9617490b-6f55-46db-8e8c-eeba5f0dc1ae,Navi Mumbai,Mumbai,train,11.22,12.58,0.7323,37.04,162
d5724f5e-3fae-4b3c-bcc2-325e25bd777e,Mumbai,Mumbai,bus,5.19,13.59,0.2352,11.6,81
16117f83-c4b0-4345-ab03-4b3ceb39079e,Navi Mumbai,Mumbai Suburban,car,40.28,70.03,3.9256,469.98,225
4a3b096e-6fc7-4f52-937d-ec44e29b381e,Mumbai,South Mumbai,car,8.78,19.31,1.3402,101.06,210
a066e9b8-3645-4d3f-b07c-0a82b7cdc28c,Navi Mumbai,Navi Mumbai,bus,5.96,15.13,0.5525,13.21,165
5bcda253-18e4-4902-b989-6ec6ec23402d,Mumbai Suburban,Navi Mumbai,walking,45.18,497.0,0.0,0.0,174
b18f5fed-17b0-4ea8-9d4a-4f8867c4444d,Mumbai Suburban,South Mumbai,bus,40.27,122.38,3.3528,71.82,245
4d7e3457-277a-4dd2-9bb5-350ff3250ff7,South Mumbai,Navi Mumbai,auto,10.22,21.74,1.0858,79.3,104
81a05519-38f3-4066-893e-d8e3622402a4,Mumbai,South Mumbai,walking,19.38,226.19,0.0,0.0,83
c48a73fe-05e8-4f73-9872-42e6c0405aab,Navi Mumbai,Mumbai,walking,20.09,254.87,0.0,0.0,152
1fa1f4e2-314a-4b61-9596-2b58eaefa955,Mumbai,Mumbai,ev,41.34,80.65,2.0405,320.53,114
cf290ed8-25d5-4635-ad14-c9ebd409a6b9,Mumbai,Navi Mumbai,car,8.19,16.43,0.8791,63.72,119
7e2a8158-55c3-4821-a320-43840df9a750,South Mumbai,South Mumbai,car,16.05,25.92,1.5445,132.85,159
fc73362d-79ad-422c-af17-ab8d1ac0b446,Mumbai,Mumbai,bus,46.63,136.06,2.9262,114.61,118
0d33cfd7-2f4b-4c3a-bf0f-8a6e1379a304,Mumbai,Mumbai,bus,49.07,115.89,4.047,124.08,158
e7fe1100-7562-4aa7-b0ac-9bd7cbe53b33,Mumbai,Mumbai Suburban,car,10.93,17.47,1.0141,130.97,261
185a0ea4-e5c1-4691-b54c-9de13255dc5d,Mumbai,Mumbai,bus,44.99,146.86,4.1455,96.04,68
af9e5182-7a24-4492-8441-5daf4289fb04,Mumbai,South Mumbai,ev,29.2,65.59,1.3987,223.95,179
7f574919-947d-48cd-8f7a-10c48b3a5576,Mumbai,Mumbai,ev,32.49,50.73,1.2814,211.2,161
7b0c0806-3fbe-4cc2-b5c4-d21ed18b3364,Mumbai,Mumbai Suburban,walking,5.96,76.39,0.0,0.0,139
8fb84759-2acd-42e2-963e-a383d8b243f7,South Mumbai,South Mumbai,auto,34.8,74.74,2.5916,341.54,189
921acb38-475b-4b03-ae82-d9c738f47566,Mumbai,Mumbai,car,19.3,25.68,1.7761,198.45,194
cac49dca-1c80-4eb0-83aa-acd4d61e1676,Mumbai Suburban,South Mumbai,car,34.18,62.66,5.2541,247.62,120
6561f6a1-5177-497f-838a-5deab7653974,South Mumbai,Mumbai,ev,35.27,71.42,1.1681,165.05,106
ed987cb7-8260-44b7-9a23-2e54fe1554f3,Mumbai,Mumbai,walking,19.51,282.88,0.0,0.0,160
2666720d-c381-4b23-bc88-68ce4c983533,Mumbai,South Mumbai,walking,14.33,190.98,0.0,0.0,175
c1e48f2a-103e-4da4-8dba-fd5803c81ff7,South Mumbai,Mumbai,walking,28.87,261.4,0.0,0.0,195
ee5a7c4d-b260-463c-a55f-043442e5274c,Mumbai,South Mumbai,bus,39.55,98.99,2.7996,90.05,84
a813e35f-afc4-4462-87dc-d4ed90bfd7d8,Mumbai,Mumbai,train,36.23,35.06,1.7847,131.14,243
adb9635d-9dd3-4b33-ae6e-ac4641cd092c,Mumbai,Mumbai,bus,1.09,2.12,0.0861,2.67,218
e6e18f89-77c1-4c57-93f8-2f85cd744f7a,Mumbai Suburban,Mumbai,ev,27.68,57.43,1.1443,184.09,290
cfcd4475-c772-4293-b452-c42d299b3a1e,South Mumbai,Navi Mumbai,bus,14.77,27.47,1.1903,21.7,269
7e9f27d7-87c3-4b4d-b657-5ed57d6347be,Mumbai,Mumbai Suburban,car,38.7,69.77,3.7736,336.83,100
3fbb7619-df5b-446a-8c9b-c205e0acb604,Mumbai,Mumbai,auto,18.59,33.32,1.5771,182.66,163
2bf86129-eb12-4d47-bbd3-235d32643161,Mumbai,Mumbai,train,40.63,75.35,2.5026,85.56,249
d1697d3a-be72-45f7-9e9d-41f5f0a35eca,Mumbai,Mumbai Suburban,bus,22.85,56.57,2.1296,56.83,101
b1d97c5f-6cfa-4105-8151-a85ce5a4abca,Mumbai,Mumbai,auto,24.92,61.61,2.9737,237.3,244
82be1987-bd30-40b3-bc31-2a571c1122c9,South Mumbai,Mumbai Suburban,car,34.99,58.24,4.8462,343.95,144
7badaee0-5a5a-4bfd-8796-f8a32e6b6e7b,Mumbai Suburban,South Mumbai,car,25.05,36.24,2.1703,237.68,136
bcbc90cc-cba2-4351-82aa-5c85797602dd,Mumbai,Mumbai Suburban,auto,27.46,53.02,1.9868,195.56,201
337d74f3-e637-4143-af35-677913af8674,Mumbai,Mumbai,car,19.63,33.71,1.6586,146.67,184
05fe9c2b-4022-4a40-b5db-028eb9a90b5e,Mumbai,Navi Mumbai,bus,33.85,63.25,3.4548,60.1,220
cbf86e68-ee39-4e5a-b4a2-2b57d1e47f19,Mumbai,Mumbai,walking,18.84,217.76,0.0,0.0,181
cc87bde0-76a3-4614-9efb-680b0397a1d9,Navi Mumbai,Navi Mumbai,train,6.7,7.97,0.3991,23.93,257
883024ae-6af9-4932-a6a9-056ea0541ad7,Mumbai,Mumbai Suburban,car,6.34,11.03,0.5723,61.21,101
0ff22f6d-1f5a-4ff1-a582-15e393f1f51c,Mumbai,Navi Mumbai,walking,40.21,382.84,0.0,0.0,174
be97845d-21e2-4211-9538-b8518acc6100,South Mumbai,Mumbai,train,10.21,9.72,1.0184,37.82,118
3437c899-4627-4767-8459-268dc5f50cf0,Mumbai Suburban,Mumbai,walking,26.92,279.04,0.0,0.0,115
9d78915a-9f90-452b-a06c-3a3920637202,Mumbai Suburban,Mumbai,train,14.16,16.09,0.7512,37.67,203
60a34941-42dc-43d0-b3f9-4c1eda1038c2,Mumbai,Mumbai,auto,43.98,100.82,4.3624,382.29,186
0776671a-cba9-4865-b7ef-9ab29555550d,Mumbai,South Mumbai,car,47.55,76.79,6.8764,427.85,181
0bac8c8e-ca3a-4b98-9c24-f95c3c465982,Mumbai,Navi Mumbai,bus,14.0,35.38,0.9253,19.77,86
8f832622-e59c-4fe7-a58e-b901ce1bd649,Mumbai Suburban,Mumbai Suburban,bus,45.03,104.86,3.0818,80.57,112
c7f2843b-f6a6-44ed-91f9-353fd5fc96b8,Mumbai,South Mumbai,car,39.73,65.3,5.7153,337.26,167
520e3df2-771d-42a2-86a8-a08b0679ba3a,Mumbai,Navi Mumbai,train,38.94,61.5,2.7821,114.92,206
505fa8db-0857-460a-b7f9-0cc5952b572b,Mumbai,Mumbai Suburban,walking,45.42,514.73,0.0,0.0,153
4d81ba93-7bb0-431e-be45-ec75933419f4,South Mumbai,Mumbai,train,48.81,55.43,2.1002,107.42,236
ee365299-f0fd-4b8b-8555-d5d8f61b51ce,Mumbai,Mumbai,walking,9.51,130.28,0.0,0.0,174
11b777ad-d16f-472e-b931-dba4354fcb3c,Mumbai,Mumbai,ev,32.06,36.53,1.2235,145.54,162
4e299b2b-2632-457e-b5a4-7751e34ee313,Mumbai,Mumbai,bus,35.43,82.47,2.2894,59.4,138
b9a514dc-978c-41fc-9aee-7c6aa2e9b19a,Mumbai,Mumbai Suburban,walking,24.75,264.2,0.0,0.0,105
24bd8b8c-9f50-4347-a379-e4b15db2cf28,Mumbai,Mumbai Suburban,car,19.61,37.27,3.0397,186.84,142
3ca485c1-000a-4955-afd7-0ca32c06ced9,Mumbai,Mumbai,ev,16.41,27.91,0.7951,108.58,193
a039dfb1-718f-40db-b6b4-3d078cc91e9e,Mumbai Suburban,Mumbai,auto,32.38,86.53,3.4536,279.92,144
b3b5ee40-5403-4a41-a6a3-9d2921e77642,Mumbai Suburban,Mumbai,auto,25.72,48.8,2.6439,240.55,308
ac3366e5-015e-4193-b958-32e6814b2b4f,Mumbai,Mumbai,bus,2.6,6.48,0.2158,6.03,243
226b4b6a-edc3-495d-9fcb-f3f2df845bfb,Mumbai Suburban,Navi Mumbai,bus,9.58,30.58,0.8446,15.96,162
3390c741-8183-481a-872a-3e95a7bdf316,South Mumbai,Mumbai,bus,32.35,87.58,3.118,56.1,127
39da2c5e-80b7-44ad-87b0-3c10578e93a7,Mumbai,Mumbai,car,23.9,55.74,2.3793,276.95,135
ed993a15-ff7b-4636-b6ba-461a4b1d8661,Mumbai,Mumbai Suburban,train,7.94,10.65,0.3965,29.68,174
7ed6130a-912f-4a3a-bfb1-69b459520787,Mumbai Suburban,Mumbai,ev,33.35,62.51,1.322,150.43,259
d9fe3036-1fb0-4657-9349-7b7a56034154,Mumbai,South Mumbai,auto,18.53,37.54,1.4588,172.15,130
92719af7-9f34-4ec2-b0a3-79e4074c6570,Mumbai Suburban,Mumbai,ev,17.12,26.8,0.8309,122.53,130
af0bf09e-a19e-4233-8c68-4c2e972c73ab,Mumbai,Mumbai Suburban,auto,42.01,95.45,3.0378,275.64,163
51223257-c6eb-42c5-bc58-eecb831016a9,Navi Mumbai,South Mumbai,ev,32.91,105.33,1.5731,185.25,138
0c26b4d8-3ab9-4682-8809-d9f054b79743,Mumbai,Navi Mumbai,bus,16.35,36.17,1.5022,33.17,192
ea0caee6-8df9-42c2-b25b-1ba62f505f95,Mumbai Suburban,Mumbai Suburban,train,15.19,17.15,1.1575,35.56,191
4d6d1c46-7f1b-4530-b5e2-888298212aeb,Mumbai,Mumbai,walking,14.48,178.36,0.0,0.0,159
2a186e31-1031-419b-b514-1cb5b0957e28,Mumbai Suburban,Mumbai,auto,32.91,58.31,2.5538,281.82,137
ace2b340-a371-4d98-a81a-bf74801126ce,Mumbai,Mumbai Suburban,car,27.21,44.19,3.3868,322.29,272
3f53e027-9529-4417-add5-c5bc96829c15,Navi Mumbai,Navi Mumbai,walking,6.14,59.45,0.0,0.0,303
563118c1-4868-433d-86d3-26e0873a67a6,South Mumbai,Mumbai Suburban,car,46.04,89.74,4.7204,443.42,280
7313eb8c-4b22-4725-8971-429053bf2951,Mumbai Suburban,Mumbai Suburban,bus,10.04,30.77,0.8374,24.12,150
1f1d7504-707b-438e-8f59-e98b7ec7a3c6,Mumbai Suburban,Navi Mumbai,ev,47.87,82.13,1.983,333.14,95
942e8710-bfeb-4d2b-b03f-5b8132bfc2f3,South Mumbai,Mumbai Suburban,train,49.43,58.84,3.1609,111.75,305
03e1d270-74a1-4d55-87c0-47ab6302a235,Mumbai,Mumbai,auto,5.21,8.79,0.6399,31.94,154
a381b9cf-be02-46b8-bcb3-98b810cfd83d,Navi Mumbai,South Mumbai,car,30.38,63.04,2.9179,261.34,272
90d6f8d2-6758-4dac-a5cb-5e5b4d461e50,Mumbai,Mumbai,bus,39.62,69.78,0.9902,62.51,178
b322abd6-62bb-4931-b9bb-a454156d0f86,Mumbai,Mumbai,train,26.61,47.89,1.2846,71.6,89
884d74c3-847f-42de-a07c-f56e513fa123,South Mumbai,Mumbai,bus,7.07,17.52,0.5177,12.42,172
37165520-5434-4610-a784-435e5232ea2f,Mumbai Suburban,Mumbai Suburban,car,29.54,55.66,4.2891,355.96,200
d2482171-6f28-400e-8393-be35cb522d9a,South Mumbai,Navi Mumbai,car,45.84,69.45,2.6675,532.54,100
b04b6d13-5dfb-4557-a2ff-d232389f71ea,South Mumbai,Mumbai,auto,30.58,53.53,2.5528,299.56,163
c35d76c3-9619-4650-8ce3-2343197577c5,Mumbai,Mumbai,bus,30.88,77.82,2.6775,74.74,188
a7651ff6-99d5-47ea-89f1-0f6a7d098930,Mumbai,Navi Mumbai,ev,26.09,45.59,1.274,181.22,249
773e7d2e-3ea1-4372-9753-1a863afd6b3e,Navi Mumbai,Mumbai,auto,24.4,67.95,3.1056,166.64,235
d361d1c0-275a-4fca-8a4b-e11a3ba24b40,Mumbai Suburban,Mumbai,train,37.62,61.34,2.0764,83.98,210
796b344b-ae88-4364-88d3-17e5e2236ae2,Navi Mumbai,South Mumbai,walking,33.86,522.76,0.0,0.0,124
c9a46887-d67b-4d0f-8612-0d8f0c2fa1a2,Mumbai,Mumbai Suburban,car,30.61,49.84,3.1812,224.61,127
3a4d8318-312c-4759-aa82-111bd44744de,South Mumbai,Mumbai,walking,47.61,560.2,0.0,0.0,107
9b1c6488-c45f-46f9-a658-1af8868de1d0,Mumbai,South Mumbai,walking,49.74,480.76,0.0,0.0,214
8f01ed37-2727-495d-948e-431fe6fb0a0a,Mumbai,Navi Mumbai,bus,49.06,93.28,3.1845,112.16,156
70acd113-5d8c-46e2-866c-4a0113f8e294,Mumbai,Mumbai,ev,26.59,70.61,1.156,202.57,151
0c568af9-1c95-46c6-aae7-7e169612d047,Navi Mumbai,South Mumbai,walking,47.5,597.35,0.0,0.0,208
bd6c31f3-fe10-494a-b51f-cad7478e3d1d,Mumbai,Mumbai,ev,39.35,64.63,3.1566,233.35,98
850337ed-0003-4474-a0e0-4a3b8674bf9a,Mumbai,Mumbai,train,22.5,20.8,1.6047,86.44,107
ee13fa5b-f1fd-4f82-89d1-e58a06299036,Navi Mumbai,Mumbai,car,13.7,30.67,1.7081,132.67,229
91b6ee91-2766-40cc-a425-941f9df0288c,Mumbai,Navi Mumbai,auto,30.19,61.23,3.4971,184.55,294
0160c32d-34c4-4469-81aa-10857423d066,Mumbai Suburban,Navi Mumbai,walking,46.95,561.27,0.0,0.0,287
13b01a45-24f3-4d39-a718-af61fdac5d57,Mumbai,Mumbai,walking,3.56,56.98,0.0,0.0,281
4f2523ff-b534-433c-a66b-efd3bc9a1441,Mumbai Suburban,Mumbai,ev,24.68,70.35,0.903,144.21,101
4c7afd0b-d9fb-4d5b-b330-c6c45482f2dc,Mumbai,Mumbai Suburban,bus,14.97,34.21,1.2685,26.14,213
99f2955b-06ca-4b4f-84f6-6c1951abbdaa,South Mumbai,South Mumbai,walking,43.99,446.09,0.0,0.0,241
844431ee-bec1-490a-a4c4-73354700993c,Navi Mumbai,South Mumbai,ev,27.95,53.46,1.0714,214.65,162
084b2b97-0fbc-48e8-8eb8-bb8dd01832a1,Mumbai,Mumbai Suburban,ev,14.16,26.91,0.606,66.94,147
2b30aea0-8d63-4773-afac-475e9fc3be32,Mumbai,Mumbai,car,45.74,62.6,4.2362,548.3,150
3609c29a-93d4-40ef-9a61-32a338a03e2b,Mumbai Suburban,South Mumbai,auto,42.48,74.81,4.8689,248.77,124
a4cbeb97-8596-4d0b-894f-94de2c3506b8,Mumbai,Navi Mumbai,auto,40.33,99.06,5.1422,245.72,181
d4376308-7d5a-465a-9ce8-96fa94ab0e02,Mumbai,Mumbai,car,12.91,20.16,1.9628,140.48,216
17cbdbba-33e8-46f2-b194-50d22d6843ef,Mumbai,Navi Mumbai,train,33.08,39.1,2.0126,73.83,144
80fdee05-e12f-4002-8daa-f20eceaf4dd3,Mumbai Suburban,Navi Mumbai,bus,20.88,44.24,1.8486,45.28,67
6e7ebdd9-7337-4cc4-9dbf-3b26d69ed0d2,Navi Mumbai,Mumbai,ev,13.68,25.79,0.4259,65.7,128
dc8dfd38-b885-466e-8d36-a889228e7e8e,Mumbai,Mumbai,auto,24.97,40.45,2.2247,237.18,182
104de269-a2af-431e-813a-0f1774bac0c2,South Mumbai,South Mumbai,car,15.98,21.09,2.0045,200.19,115
54fc0b2a-da88-4b6b-a40c-6279b29859d3,Mumbai,Mumbai,walking,37.63,385.87,0.0,0.0,214
939e9e01-ceca-4a03-8665-d189b5e8c532,Mumbai,Mumbai,auto,17.91,32.92,3.6355,102.5,161
edbe5fa8-2e82-47fb-a458-094bfe53b15c,Mumbai,Mumbai,car,25.03,39.84,3.2823,245.29,115
26f40daa-688a-457d-b685-9024e861938f,Mumbai,Mumbai,car,48.82,145.21,6.0551,623.71,296
77665263-d75a-46df-bc17-bd0691fc7691,Mumbai,Mumbai,ev,3.95,10.83,0.0579,28.49,99
c3d78c79-e8ae-4e0e-b439-3f51e4b18458,South Mumbai,Mumbai Suburban,auto,34.96,82.67,4.5018,356.79,262
a9237a8a-8906-444d-aa6e-6e5daf038bff,Mumbai Suburban,Mumbai,auto,6.63,11.19,0.6211,40.03,181
f6f34e0f-e8f4-42c6-b854-18a822256880,Navi Mumbai,Mumbai Suburban,bus,46.44,150.17,3.8983,88.35,134
f8ec3e32-2b92-4994-a6f3-fbfa9125eb57,Mumbai,Mumbai,auto,21.15,42.98,3.5446,210.57,61
c07ac708-e934-42a9-adac-808712780629,Mumbai,Mumbai,ev,18.65,32.96,0.8673,91.2,88
72f449ba-f57b-49bd-811a-5bd806579b11,Mumbai,South Mumbai,train,22.81,31.81,1.3227,81.78,140
d85d881b-0e7b-4e58-b4c2-d356db01c157,Mumbai,Navi Mumbai,bus,42.51,176.26,3.4661,79.65,202
d0672324-af35-46e9-8624-c7c41424ddf2,Navi Mumbai,Navi Mumbai,car,36.76,70.33,3.3282,460.38,222
6c64eac4-9b3a-4fb7-a7b1-0201d398fe92,South Mumbai,Mumbai,walking,46.48,551.21,0.0,0.0,119
d9a76899-d4ce-4f77-9406-90db98977b3f,Mumbai Suburban,Navi Mumbai,walking,25.06,234.42,0.0,0.0,210
f06f85ba-7630-4ae4-a1a2-dd01077b064d,Mumbai,Navi Mumbai,auto,46.38,84.64,4.2658,325.67,169
be808ea6-9c8e-447f-942c-3a806dfb6556,Mumbai,Mumbai Suburban,bus,9.21,18.96,0.5951,12.91,143
f83f1f06-a3e4-4789-b5b4-2c72c8a3f047,Mumbai Suburban,Mumbai,car,22.96,46.08,3.339,279.31,112
36de38e2-7786-40fc-b9f8-e8533ac3fa6f,Mumbai,Mumbai,train,33.69,33.78,0.8951,88.68,118
3152d1ff-dc36-4d4c-8dac-f5c8f7ea4d01,Mumbai,South Mumbai,ev,22.23,36.04,0.9265,170.42,62
d6565fae-d3b4-4784-857a-8ae549abf98f,South Mumbai,Mumbai,ev,15.95,40.56,0.586,122.09,132
19fd6dfe-07b5-4a82-b98c-f85f1ba255dd,Mumbai,Navi Mumbai,bus,43.69,114.2,3.1202,97.13,213
0a65a2c3-07f4-4abc-88b9-6005efe28345,Navi Mumbai,Mumbai,auto,49.31,146.41,4.7794,477.46,213
71ab593d-8b04-4030-8329-5227a8054def,Mumbai Suburban,Mumbai,bus,26.92,63.67,1.6523,51.92,135
d492e09e-8f87-495a-ac7f-b8afa4f2e6b4,Mumbai,Navi Mumbai,bus,15.98,41.12,1.2471,36.9,195
4df2300a-f27a-491d-84a7-16bda9c004f9,Mumbai Suburban,Mumbai,car,16.51,35.33,1.4355,173.95,92
27e66ee9-6eeb-4383-b970-a7b3290c8fdd,Mumbai Suburban,Mumbai,walking,18.25,284.94,0.0,0.0,195
b159e55e-2a00-4d0a-af2d-b71cbc6126ce,Mumbai,Mumbai Suburban,walking,45.16,437.17,0.0,0.0,110
5ab22a2d-89bd-4507-81cf-2f2b9cd9a1c1,Mumbai Suburban,Mumbai,walking,10.05,161.84,0.0,0.0,91
4ff24aee-a9bd-400c-a0bc-20db82a3fdbe,Mumbai,Mumbai,ev,26.52,42.46,1.379,192.79,76
818d672d-0625-4529-9054-2ab2bade3276,South Mumbai,Mumbai,car,18.78,41.52,1.9222,192.74,218
3f0c7259-7bea-4322-80d7-6405a5a81320,Mumbai,Mumbai,walking,24.69,301.93,0.0,0.0,246
e7ee9fe4-1f35-4ccd-9a0c-43f2e8262160,Mumbai,Mumbai,train,10.39,12.83,0.6673,32.58,156
1b48bae3-d829-444b-b9c7-3b227c2d4907,Mumbai,Mumbai,ev,21.82,47.85,1.106,164.01,129
ae4f083a-f5c9-4d64-b0a6-65ee9370495a,South Mumbai,South Mumbai,ev,21.04,52.79,0.3711,93.69,212
853fdbd1-76ca-4b71-a4cd-be1fbdd2e55c,Navi Mumbai,Navi Mumbai,car,35.57,59.97,4.1951,326.45,150
2c317991-726a-419b-b2dd-f2a9fd275f0e,Mumbai,South Mumbai,walking,31.75,298.85,0.0,0.0,220
58ad21a6-95fc-4df1-960b-a737f4a02904,South Mumbai,Mumbai,walking,7.12,79.73,0.0,0.0,263
51be4e20-dffb-4b72-b415-69e53e7da825,Mumbai,Mumbai Suburban,train,16.99,20.67,0.8797,36.45,80
ec87229d-d624-4f88-a6b6-6c0903b50240,Mumbai Suburban,Mumbai,ev,17.22,38.22,0.5878,81.17,243
010eed61-7d4d-4467-ada0-332a0566a830,Mumbai,South Mumbai,bus,4.78,11.32,0.4887,10.93,187
28841f4e-cb96-425b-acc4-24b87c438f63,Mumbai,Mumbai Suburban,train,39.11,41.05,2.5341,106.22,112
a5383246-6838-4e05-b01c-478163d7423d,Mumbai Suburban,Mumbai Suburban,bus,46.12,96.24,2.7296,82.57,179
cb78f8de-b565-49c2-9d34-aea59d294b6d,Mumbai,Mumbai Suburban,ev,18.85,32.67,0.7428,79.88,206
0a669621-fd40-498c-9d9c-bff965a14ac5,Mumbai Suburban,Mumbai,walking,22.31,287.48,0.0,0.0,129
795d1b79-8e5a-4159-9772-0c6d21e58c27,Mumbai,South Mumbai,walking,8.76,95.11,0.0,0.0,171
c98c5bdc-50af-46b4-9f14-716f74683371,Mumbai Suburban,Mumbai,ev,35.59,64.01,1.0347,173.92,128
bd86c368-e618-4c37-b64a-02f6cdea8df0,South Mumbai,Navi Mumbai,walking,1.37,12.97,0.0,0.0,102
9aca0f81-0245-43dd-829d-5a4715b15687,South Mumbai,Mumbai Suburban,car,12.48,16.9,1.6144,95.98,136
fb1402a4-fc55-4df1-b654-32845f1a36ed,Mumbai,Mumbai,auto,17.49,36.05,2.1068,105.81,110
2b00eba3-7ddc-4b75-b759-a2fbfaa4659a,Mumbai,Navi Mumbai,auto,6.26,15.42,0.6694,44.8,142
94b714f6-42c5-4132-ad2a-779e9a530766,Mumbai,Navi Mumbai,car,45.95,106.1,4.767,587.55,79
2386b108-c6eb-4c34-8a78-95babb595035,Navi Mumbai,South Mumbai,car,36.35,128.55,4.213,326.81,122
00b40398-11ac-4d1d-a2d9-e826f24a8e22,Mumbai,Mumbai,ev,12.63,24.36,0.4595,84.09,104
3d25b903-8ee7-4298-8690-e547090e8096,South Mumbai,Mumbai,bus,26.01,84.28,1.6472,67.08,208
4dd3a76a-9632-4ec9-94f0-a79b4e514a13,Mumbai,South Mumbai,car,29.19,63.37,3.6031,375.39,165
3820da89-6a69-43c2-b5a0-dcf91537f207,Mumbai Suburban,Mumbai,train,38.12,42.23,1.5369,140.91,118
b37c6671-95e2-4300-a63c-0b2dde3b2632,Mumbai,South Mumbai,ev,21.48,35.91,0.664,137.65,186
fa37f6ad-15b3-4317-8184-f89b7ae580e7,Mumbai,Mumbai,ev,31.86,58.2,1.114,165.12,104
ce6e5367-bf83-463e-b186-3fb4d7852c1d,Mumbai,Mumbai Suburban,bus,43.12,97.03,3.1734,63.62,266
a8711280-83be-4bab-b437-a27fee04345c,Navi Mumbai,Mumbai,train,6.21,8.59,0.7967,18.14,183
5fd985a8-8b34-4306-a200-6965cf025e02,Mumbai,Mumbai,walking,22.76,254.25,0.0,0.0,188
b17bf323-ca18-465c-8c25-775b38838094,Mumbai,Mumbai Suburban,walking,2.99,52.07,0.0,0.0,174
4ea9e67d-f740-4a9b-8772-79cb7488ebc7,Mumbai,Mumbai,car,23.24,45.06,2.6673,273.46,117
9cea82c1-827b-4423-91ae-b03bf25b7ff0,Mumbai Suburban,Mumbai,bus,41.6,80.82,4.212,85.14,125
47d3c8cf-8969-4772-b755-4c0ab29e378a,Mumbai Suburban,South Mumbai,bus,44.72,134.96,2.6044,83.96,113
6faef4c6-547d-4312-ab73-8a9719009b25,Mumbai,Mumbai Suburban,walking,3.45,32.26,0.0,0.0,190
387c27c8-f9c6-45cc-9ca1-8c620ded5a5b,Navi Mumbai,Mumbai,car,37.3,58.32,3.9026,317.12,232
d67ee53d-a198-4540-bf80-1f2a866ccaa5,South Mumbai,South Mumbai,auto,25.75,56.25,5.9691,168.68,252
e998fa48-1cfb-40a6-a275-d5eefae654ed,Mumbai,Navi Mumbai,ev,47.18,82.4,2.8064,215.44,263
ce80037e-40b2-4d03-81b9-0146e83a5d3d,Mumbai Suburban,Mumbai,walking,23.76,371.02,0.0,0.0,121
b4e0d70e-df82-4d54-9795-f6f269bc2c74,Mumbai,Mumbai Suburban,train,1.45,1.96,0.0926,4.35,93
362a17ef-c86b-4ad0-a11c-7b005b6695b5,Mumbai Suburban,Navi Mumbai,train,11.15,14.75,0.6745,38.8,184
3f34f3cb-5aeb-4844-bc7d-5498913cc839,Mumbai,Mumbai,ev,27.38,63.18,1.3796,124.36,84
e3bfe14e-f2e4-4db4-90e0-4f0d2cff35c3,Mumbai Suburban,Mumbai,ev,27.63,68.72,0.9363,161.21,224
b8840a0d-6fe4-4305-ba9c-7033a8aef9b2,Mumbai,Mumbai,bus,20.28,39.71,1.6885,35.98,126
35b46eec-4c46-4605-a57e-9dd8526ecd53,South Mumbai,Mumbai,auto,28.57,49.26,2.9867,180.23,183
e0190192-e1f9-4b69-be96-d545f18874d4,Mumbai,Navi Mumbai,ev,5.15,8.41,0.1557,30.58,188
a3423924-86f1-43e1-97d6-c836e85bb175,Mumbai,Mumbai,car,40.67,79.69,4.0436,451.02,174
6bfca67b-30a6-44fd-96ad-d574d6739227,Navi Mumbai,Mumbai Suburban,auto,20.37,47.76,2.1234,156.09,168
ab395338-ca22-4350-8e48-0a1e77da1ffd,Mumbai,Mumbai,ev,49.18,92.96,1.486,288.47,113
01153bec-22e3-4cc7-a75e-2c3573f2bb74,Mumbai,Mumbai Suburban,car,27.15,53.99,3.5459,224.82,142
137ab975-9582-4a14-a931-fa0413682351,South Mumbai,Mumbai,auto,8.43,16.66,0.7758,74.03,147
cbe9bdd8-4de6-4c0f-a576-93bc243141ad,Mumbai Suburban,Mumbai,auto,26.43,43.61,3.1325,198.7,273
c16e0667-6258-4641-ba9b-5fb6d7ec8185,Navi Mumbai,Navi Mumbai,train,5.48,6.53,0.3672,14.34,133
4af72d2c-e949-4760-9d7b-a116a9d3dc51,Mumbai,Navi Mumbai,ev,11.89,22.94,0.4589,83.09,137
7d09c2fe-4581-47be-b2f7-49e604e460cb,Mumbai,Mumbai,bus,30.2,56.8,3.0855,60.87,103
524ea9ca-2921-4706-b128-5ffdde78da20,Mumbai,Mumbai,ev,45.02,75.9,1.5507,334.96,224
e49f283d-69d8-4730-a357-77442d03cf3b,South Mumbai,Navi Mumbai,car,43.55,33.0,4.1568,343.91,213
3d341854-44ac-46c7-9299-0464b3f9f684,Navi Mumbai,South Mumbai,auto,34.5,84.53,2.5048,308.3,187
b1fc7c99-c533-4c86-9b64-753abfaec952,South Mumbai,South Mumbai,bus,48.88,94.4,6.8531,77.7,110
ed52c96a-b923-4d63-a6c4-d622cee9270f,Navi Mumbai,Mumbai,ev,14.33,43.62,0.422,74.01,99
e645127d-e6b2-4fe1-92fd-c18e3509fccb,Mumbai,South Mumbai,train,47.53,53.48,3.2362,183.8,150
