Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Car,Petrol,1.436988882223144,2,64702,110.35282340647642,0.7699527315716775,City,Moderate,20.744394149009736,81.35926907075944,1.473919421493508,1027.2376771495285,275.07481398602613,0.5057801685411741,0.16700401861849642,0.06327572911559627,0.07705549713535749,Medium
Motorcycle,Hybrid,4.101514627596447,2,211945,42.83008435117963,1.5722576336519756,Highway,Moderate,23.599611056870273,30.574242477995128,17.84231120561404,973.2846781413748,54.58515767410878,1.874707734712936,0.03152466906904947,0.05750363612833389,0.02321326930396607,Low
Bus,Petrol,1.4439993388702508,27,142184,83.41655670329972,1.6362088419350973,Highway,Moderate,38.4849050056726,36.403059534424095,6.088665368461397,1017.853800485956,233.9362833526576,1.0599695344601263,0.04110745569797085,0.05290069210034235,0.09629155320214124,Medium
Motorcycle,Electric,1.166785315483374,13,79297,77.83985669551694,3.2225439714115884,City,Moderate,34.97685401940614,81.57426744405807,15.564014470740613,1010.7164849970361,126.98317859972084,1.9668973909087848,0.08391218487905301,0.09662857731149414,0.04424328587488983,Low
Motorcycle,Hybrid,5.5290334191665576,19,137011,80.45206128752902,2.4807836224728015,City,Heavy,18.339555128941758,3.8643111819479437,16.534061416873428,983.899142812422,464.4854770619055,0.5278976991731746,0.01743891805688742,0.05055504730085667,0.057624104038518684,High
Car,Hybrid,1.7886695848572696,29,173021,77.4050414688951,3.8422986413281524,City,Free flow,29.668240435499683,51.445469755935505,19.758172746918223,971.854360279201,250.60955828429496,0.6548720708897254,0.17223158919011974,0.0652209788630548,0.030031174113521797,Medium
Motorcycle,Hybrid,5.070500803710463,25,133918,26.59856099245401,3.5065164224874055,Highway,Free flow,8.182054082349598,92.04046153204453,14.820778077315062,1006.2689869553847,279.8122633326944,1.316821407136529,0.0970471247784158,0.033427764287230904,0.08591213302726099,Medium
Motorcycle,Petrol,3.632080529757107,21,72353,17.230907793977877,1.2565436196262314,City,Moderate,19.285610803177832,88.50039928330847,8.856110961846452,1044.5148069479471,214.47342915847807,0.7751601752532736,0.12283101494500492,0.04295493822903175,0.031504549258201765,Medium
Truck,Petrol,1.204853901965602,4,7430,117.43539074784704,3.9212784494288906,City,Free flow,10.167708496825114,80.43039376387324,3.0525563278648082,957.6350842134467,285.00090922634917,0.7862723841651534,0.018789890716550614,0.061613685999269655,0.05320533394106363,Medium
Motorcycle,Hybrid,5.768330595477951,16,157400,5.435415461100144,4.23730933457408,Highway,Heavy,6.85208808560288,2.154883827104137,0.957444577682347,1045.298483929455,87.25647505862037,1.7034382722622128,0.17459484967059855,0.0933749605952523,0.09692551946213483,Low
Truck,Electric,2.084198068357841,14,142223,56.128378443392435,2.9919509487700084,Highway,Free flow,26.381974293747177,88.7687078250198,17.725196344934073,996.4758143887815,256.42989690791234,0.15547653950041568,0.19421308994269798,0.097529240360875,0.052538441569089156,Medium
Truck,Diesel,5.270155795833554,5,158691,51.00963805702343,4.63833854624288,Highway,Free flow,4.833527214337295,91.16639665227355,8.933267837754,1021.0043500895691,348.54949394112515,1.3657591057484524,0.1786678047682997,0.0828291599488949,0.0553234200859094,High
Motorcycle,Diesel,1.6778120300797337,13,296628,43.20227498580915,3.9147406136727514,Highway,Heavy,9.02761350025386,66.36700606237494,14.999273603107916,1030.3204667034918,217.5144881573418,1.7726082173684938,0.1400023846013886,0.08389709924539616,0.08770186765873612,Medium
Truck,Hybrid,5.240502987137635,13,124506,93.83806242920514,2.976979534365995,Rural,Free flow,8.358578554038974,29.8913898225311,9.926609613215579,965.1514797035179,226.7003382298616,0.4310919893143683,0.1604757381440299,0.02089147695976991,0.09028879683053606,Medium
Bus,Diesel,0.8687898271075287,24,158736,89.44203459750192,4.53082998656665,City,Heavy,33.52017135931155,48.99273713436462,17.593289543160026,954.4958060814573,426.83881560343497,0.8666234446609953,0.17123240708416557,0.09142841353471412,0.0734608152647474,High
Motorcycle,Petrol,3.4612583741613,26,137852,108.62699082359283,3.0017924012026946,City,Moderate,-1.479776502449944,76.261942076788,14.993306849501177,962.8491726533091,291.4818082802484,1.6373478529867913,0.051162825645894194,0.09539957656196278,0.012042696316729634,Medium
Bus,Electric,4.801101412992096,16,199939,47.45850314243066,2.605955636686701,Highway,Heavy,9.073789598282325,81.30286787894133,1.7091551869421995,984.0952889290402,314.44174466995247,1.1166309688866618,0.03721779344357618,0.030839837008915863,0.07514434658764516,High
Bus,Diesel,5.660936690962473,7,28604,67.70154335153516,1.7812917020555137,Rural,Heavy,34.393489586441106,34.334398548123225,15.042938112831482,1045.655422960374,183.56748391683684,0.7796369429334111,0.04880885098614122,0.055687733746009514,0.07719199573732603,Medium
Motorcycle,Hybrid,5.527851108273732,7,107385,107.07684568105448,4.414316652972227,Highway,Free flow,-9.23477870607083,32.60671293927926,5.336282974831697,954.2775437915375,267.34090567891485,1.2892519413239416,0.17875462498209937,0.045598442113619755,0.04196978658569617,Medium
Car,Hybrid,5.062049321647754,18,17762,119.26176754264613,0.613635854364108,Rural,Moderate,37.39334976640567,73.61812150693933,15.461124230922845,1041.9798099624752,74.2822961185968,0.7169602181910688,0.07394474162264804,0.07712914685331144,0.06736208206164054,Low
Bus,Petrol,5.418595018238781,28,154837,116.31532348384259,2.367513571087282,Rural,Moderate,34.94502098977418,68.63558819813727,18.970300025015682,1006.1294691462122,243.6336201639757,1.2899880776161874,0.039115696762918095,0.023659364081663994,0.03433459879269326,Medium
Car,Hybrid,1.8359423663527978,8,194798,86.1412645522481,2.687066659375109,Rural,Free flow,10.892407320455757,51.31972087298637,18.602644179939457,960.2340961498468,411.2130364015734,0.3755576626213988,0.19992180325836986,0.07600617429452035,0.03935123077437518,High
Bus,Hybrid,2.2777583377009893,10,168115,17.18730693722155,2.773745533848884,City,Heavy,22.651264023306474,42.02604632125142,2.5000046492797656,965.2748491169332,122.65583397023327,0.5282718928909864,0.041965000285816095,0.08630845596544538,0.04222062544855884,Low
Car,Hybrid,2.3026363295895043,12,218530,2.7823214151631914,3.2594491524262157,Rural,Free flow,39.55333303110022,65.71597430653424,1.0934447841309458,1018.9331171815618,394.0149586663418,0.12790010545811958,0.032098667710889095,0.020772130779441674,0.08824876800235726,High
Bus,Petrol,2.7606804412088337,12,141628,99.02620276835302,2.5289781212690783,Highway,Heavy,17.74741885308884,3.2433320339974925,15.539632798332168,1010.8453460210429,218.3970340375059,0.4505272149152697,0.16846527334830833,0.030760129914042166,0.09363209985139756,Medium
Car,Electric,2.8452674860029816,26,114919,100.91304293901905,1.2840907381996352,Rural,Free flow,-5.155065427719582,7.568957580592683,14.199234245285975,966.7456469476055,62.17777039267864,0.34837288737427974,0.17058648778384122,0.02113591606514529,0.07498005173853334,Low
Truck,Petrol,3.6316876882043125,23,130731,89.56330899161635,4.284721980697499,City,Free flow,32.682050676520575,57.30867546315051,3.523449540403689,1040.4331088007095,478.94353210680873,1.2363847983746648,0.11445748612843468,0.08271739864782474,0.02682237212700956,High
Truck,Petrol,1.6313747695054954,18,10004,33.59081831990642,3.2876266391776414,Highway,Moderate,-3.2924192721395933,21.027874074136133,13.691346667419857,963.2903933257727,131.61097125720022,1.8943233224255036,0.06227094718369149,0.011967656969866855,0.07314574301632604,Low
Truck,Petrol,4.394482651687144,25,190028,76.7781431518232,4.2909390685515305,Rural,Free flow,2.863582780298149,77.47839952128177,0.3097573178804769,1001.1573586053961,200.64579675293731,0.5091951593231073,0.06845859784150873,0.0904882227752629,0.033011856350864344,Medium
Truck,Petrol,1.6713460043834338,20,151882,37.94981301783291,1.3802174549018837,City,Moderate,33.67576765296183,77.23639746052301,12.623241696850432,1002.8294342751507,266.3275180570871,0.3456940767855027,0.06767350759801664,0.0583580723226473,0.022837291420349598,Medium
Bus,Diesel,2.413604106943647,18,207796,54.07778953211096,3.1852844745141082,Highway,Moderate,2.801460591871816,70.99620806177208,16.646111118022738,1037.0502356606164,477.249449093683,1.1170422367816755,0.17445745659947445,0.02941412866906718,0.05594334811067097,High
Bus,Diesel,3.417394679152001,4,247,45.89221019766126,3.5708687253819753,Highway,Moderate,27.254296532637447,90.3602685643734,12.836780018110975,952.2150215987904,311.5254475918138,0.4440469677526957,0.01324707817178528,0.02357374272214309,0.09124639550053149,High
Motorcycle,Electric,4.941490919922082,15,45995,109.63681041480667,1.9170258018391921,Highway,Heavy,12.383683937943143,14.083493815598903,1.3079284147871761,963.6451700907888,457.4034142138749,1.1291137658943597,0.1449638338943808,0.023847414128420563,0.04326842537112207,High
Bus,Petrol,4.6452400128413815,8,210419,28.09887968926507,4.061220591034506,Rural,Free flow,27.987447281615893,25.92403374349018,19.819447413298565,967.0678680054374,304.009340519738,1.0584620398451963,0.1914902768912665,0.03406284137547504,0.06782733312167966,High
Truck,Electric,4.156778653334716,27,200349,69.31330854885002,0.012543874211483619,Highway,Moderate,1.6176122519593807,25.229927260433037,7.121829582664397,956.2881397524804,142.42811875688517,0.13688033154780255,0.15294889797497999,0.01725459097734682,0.07749995265412873,Low
Motorcycle,Petrol,1.610020955016885,19,61969,43.3177834840631,2.974598751071108,City,Free flow,10.97827624794509,78.23886760885242,7.609563831108412,1013.1483284090955,303.9672547432637,1.9322510034188327,0.10326507336747644,0.08182843300497068,0.08630343839628914,High
Bus,Electric,3.644635797201004,21,291196,79.56853342970709,3.0678423517606523,Highway,Moderate,5.908066929578501,52.13446582347822,1.6950267461607482,972.9599860703148,95.19998490522858,0.4826735386242307,0.025629521428478665,0.03462067547299169,0.013752464505196408,Low
Bus,Electric,1.2547218093594044,2,249983,67.747576941297,2.669215465193177,City,Moderate,2.45220209910174,25.26757900997859,3.342353633238724,1007.6669834560373,102.67650253387703,1.8001905559559992,0.015802349622896818,0.01135031172870604,0.055403605479037055,Low
Truck,Electric,2.762288519342584,18,165391,110.87732176391286,3.1502424345972475,Rural,Moderate,5.721493286983801,13.64271418217199,5.423515870308215,1028.2612203592432,102.0493273412074,0.8278508560774115,0.049562568301441165,0.08173892628902762,0.09077444623838146,Low
Bus,Petrol,2.9502859575077878,4,199613,12.193458204145582,0.8361342851163511,City,Moderate,6.1496099449235935,89.30163346646532,15.984047390599576,990.8528493289268,55.51373359448411,0.40091453819161815,0.12633187775961707,0.06273232033265916,0.036405732268832425,Low
Bus,Petrol,1.00701948511792,7,68858,26.47690077081161,3.423907409011879,Rural,Free flow,37.76890968281637,69.21290467211955,13.83497615638861,1026.885027433008,118.0790243165229,0.3028905057153961,0.0962975116236011,0.012861255972860107,0.016691937004003187,Low
Truck,Electric,2.2247381172438536,13,40765,91.9617556597267,1.6789448141833263,City,Heavy,16.661516630705144,52.852499161938894,11.672976595282524,1027.7868550643623,208.8404967702781,1.0702919034122156,0.1243479224023407,0.030278633080427643,0.04343847011184201,Medium
Motorcycle,Electric,5.769377229785745,23,143538,44.25442078738121,2.260268712879589,Highway,Free flow,13.102609416376623,96.54708675166475,17.27786429097678,976.3423065740658,82.45232965205622,0.787510325703809,0.02629860935603548,0.039029185124810205,0.07438910137409056,Low
Car,Hybrid,5.758889560714385,2,295305,19.89405434744687,1.6655468199813432,Highway,Moderate,15.165928495175947,84.95909496508409,19.95610380026121,951.5744597403065,52.773292653909685,1.8432642703509439,0.16727453054350583,0.09445073172974676,0.0979135673222358,Low
Motorcycle,Electric,2.6321006821132045,23,191883,60.39855110944653,2.369681017497427,Highway,Free flow,39.806548803670935,17.812137573397546,7.695489164319335,960.3281853206332,100.52231930971857,0.48273884012602775,0.13902212201487696,0.04836266291807881,0.06069756627358319,Low
Motorcycle,Petrol,1.0241205665312851,12,233543,78.25704739336635,3.1078461325587385,Highway,Free flow,22.679455244562675,50.813059375291246,7.8244685598277535,1032.3523740170792,471.2261143168131,1.4749261229673707,0.13117108342464884,0.0721874789546249,0.09377549217640889,High
Bus,Diesel,1.731293684506544,10,53565,5.379205698419831,4.191717354477755,Highway,Heavy,25.174332073189397,48.6078651589115,14.721787510656192,990.5307315014124,286.53697174007493,0.45300279918836794,0.0428149460948786,0.07991281660654496,0.09417960875410093,Medium
Car,Electric,2.839532525854409,28,184698,34.994626724093365,2.417175288201105,Rural,Free flow,5.6810914770162295,84.42864208630088,12.886976554150305,1033.909601611847,245.76061619709728,1.7562419086554446,0.1137462267654821,0.05711020113648411,0.08334492248323044,Medium
Bus,Diesel,5.728454429439995,7,200839,97.13070452352514,1.6161191380180162,Highway,Moderate,13.576885498393473,14.908807144379521,0.2678689580079463,1004.7514320346808,269.22077794076046,1.0698656673503886,0.05854166466164306,0.01908515079426788,0.05004653705829968,Medium
Car,Petrol,1.5342351303933617,18,224876,62.42934799322331,2.4397093946269215,Rural,Moderate,-0.7967305250432677,45.17862374567764,13.108546094690087,969.739538772171,299.66385100317336,1.6792853550724516,0.18717534714655384,0.09409549375574892,0.07573273046359343,Medium
Truck,Diesel,4.770282387074704,9,8086,4.245505820798399,3.4440183203525776,Rural,Heavy,24.25947278453331,63.65405533378342,14.392167799263788,1021.2237257094004,98.524024458524,0.9312719966541201,0.09868351542285782,0.05049070543777359,0.09271827051153873,Low
Car,Diesel,1.3651492047483988,28,154534,33.8341206329641,1.733503583628978,Rural,Free flow,7.224726287660996,94.52546146807087,19.718731841507264,1005.8186342632588,313.14043171083773,0.43297510808259676,0.06842329606176722,0.025335809661679316,0.08662303789546795,High
Car,Diesel,5.902539402434639,25,178841,76.69687871753057,2.071410373617031,City,Moderate,27.41441828809343,89.92649349229623,11.735420052907894,985.1805212147145,425.40051884694554,1.1247279859097286,0.19062877529272632,0.07914491175602689,0.06075543376821352,High
Bus,Electric,2.784405795367502,17,118409,23.92313634936297,2.814199085043682,Rural,Moderate,0.6580655067469046,53.38478698439092,13.688356221882126,958.771699544953,302.2903904033591,0.6178447920225036,0.04908242868458148,0.08937365210359635,0.08941904940007978,High
Truck,Hybrid,4.831219602275091,25,186950,99.28696874632972,1.4700463191367503,Rural,Heavy,10.175151410075198,60.67207906298864,15.774954105491265,960.229835615644,447.37144512761495,0.4507788835378225,0.10365711262166394,0.07592007726834214,0.08564734406652054,High
Truck,Petrol,2.581473630617886,17,148028,81.1891088500397,1.0454232977222089,Rural,Heavy,13.559216998070443,85.24013431261609,1.919192411347903,968.8511614146379,112.20359484030904,1.8171855915737924,0.04245949304061275,0.05015958413947118,0.021613964594072648,Low
Car,Diesel,4.063878161225805,24,253831,56.565487313735176,0.7019614193163098,City,Moderate,-1.6737323114899532,74.43882652130144,14.693043518176953,1017.29311192576,421.6488524066044,1.1477380453605939,0.02791870360274528,0.0985173206637496,0.03539881606455769,High
Truck,Petrol,1.798483640648191,6,105317,109.87485372801419,1.7630499156303714,City,Free flow,-6.520445277937538,87.93356091241449,10.937314278174002,1022.7971422116165,348.17643730169544,1.6205931614448512,0.019865989588623914,0.019002348961109083,0.08569004283600039,High
Bus,Petrol,1.5593093003442053,15,238860,47.0160925109594,0.24171453219028527,Highway,Free flow,5.8533848659236085,89.59306143317687,2.0015116586147452,1013.0915852765238,321.65241298191023,1.5743427757331094,0.012984867601613572,0.02322065129090725,0.0788463040839236,High
Truck,Electric,5.677933525754282,5,45602,28.20880926769023,2.9174126335475075,City,Moderate,17.24460717630905,83.25860200290579,13.39761686128213,983.7268387700195,314.94799683086586,0.10204393259908986,0.14479147444699472,0.034750223827535794,0.044516672417394064,High
Motorcycle,Electric,5.571765845103054,15,136677,79.3683591032041,0.8795468299876225,City,Free flow,22.633947428386996,0.9378209893879053,4.69008549375366,994.0470043155278,103.52573314396197,1.7831585972428547,0.0836973793223678,0.021905133468466835,0.05749726567844726,Low
Truck,Electric,5.414838489106988,15,148010,68.79542249641783,1.886973961650214,Rural,Moderate,11.263567161431514,31.093387297100005,10.75795706802019,1020.9559777946433,338.87409888426265,1.569390760544136,0.1851639348785652,0.05028376395288704,0.09870371566795719,High
Car,Diesel,4.0522539408662865,22,112355,40.229748111747014,1.3461140769918627,Rural,Moderate,15.013880655252272,40.351698753472085,5.619204194318317,1015.9855070036945,229.45108420147184,0.610621642510343,0.12905101472500008,0.06361982429811032,0.04451484574403109,Medium
Bus,Hybrid,5.002994698324647,23,174606,41.23974735887726,3.151949831708747,Rural,Free flow,17.15964872048307,67.7915300303286,2.0907275394005964,1027.3013530912724,78.46551410618105,0.5357357486776975,0.16329094272656172,0.037280914959167806,0.029988303156062525,Low
Motorcycle,Petrol,1.1589920719391495,27,15009,47.78523703609221,4.251728307334331,City,Heavy,15.595541052428842,30.68609815279688,5.01728834601757,974.1137554101626,142.36524676524567,0.20797166188268568,0.06367675045983992,0.012713892483742018,0.07107022730350888,Low
Truck,Electric,2.540903017831532,0,292390,34.93662809752431,3.1665052149417248,Rural,Free flow,-5.483572223818724,32.35581310623503,8.776132442165164,950.448889129955,249.16008635799884,0.2757464585694315,0.050416948879259876,0.0604420829867997,0.025743921732138873,Medium
Car,Hybrid,2.4312562487372125,23,28185,85.2289687633107,2.712524643366969,Rural,Moderate,10.250051635731364,40.02030395705224,9.882577173448642,976.6442100798897,496.84014730200323,0.46968468860973267,0.09439303220779595,0.060463717602112985,0.018996755503059404,High
Truck,Petrol,4.105355674153589,18,222127,78.16300860614464,3.345418696610211,City,Free flow,0.21657116635787332,95.53336004357854,2.9696183859964465,984.7891464373616,243.79973285633685,0.1066073697436149,0.1672173803341884,0.08837500779632934,0.08912739194665607,Medium
Truck,Diesel,2.650980422047331,2,46642,52.89331830556712,0.14995318880099917,Rural,Heavy,16.686798714487715,43.71578465443713,6.419572486654792,1046.0513464292187,117.40026468380968,0.7000781251480803,0.10104281188017901,0.0192850084936255,0.08912473478068741,Low
Truck,Hybrid,1.5722352645471402,5,9185,47.742561093508456,0.6142233048105988,Highway,Heavy,27.903812614062858,14.067222305914239,17.18781286773176,971.7732273308852,455.76929960375736,1.8522429086937395,0.11456968010377253,0.0434467152889906,0.07916336119792163,High
Bus,Hybrid,3.9016287921504276,3,64366,43.80615232316461,0.4746361798552212,Rural,Free flow,18.974314965277166,0.6355806676923703,18.207642636878084,1032.640435073481,65.85693034565958,1.1549604367945479,0.07812410599793114,0.03085781350066935,0.011568530378866817,Low
Bus,Petrol,5.034796387479224,3,279649,34.016198567070425,0.49098582874392005,Rural,Free flow,1.0910925733426264,23.66126611163718,10.703641730613963,1012.2511528983132,107.02707905793955,1.2031438127177263,0.12255385352508305,0.01924462380776956,0.028645670672683678,Low
Motorcycle,Electric,2.7870421711918607,3,290166,10.283599578847124,1.30241857598274,Highway,Free flow,0.38784427987591386,93.88108936714852,9.807232161625983,966.7536647899457,263.17617564721866,0.5499326782860557,0.10606660150456372,0.03712376577488126,0.08130909059396067,Medium
Car,Petrol,1.487797318512105,9,185333,32.18456226270006,2.6602613019160257,City,Moderate,-8.150093479214428,95.49925356181714,11.628182493101207,990.3504810673628,91.75040684653399,0.5277298698208487,0.09787084955458514,0.0824412327393454,0.0826246863136032,Low
Truck,Hybrid,1.82277862602668,8,147511,38.54416184316781,0.5734078932837355,Rural,Free flow,11.319044107654527,52.900135594827205,4.291389117732183,1001.0158657252194,307.21355574130934,0.7978798671176487,0.11427349180536026,0.03114315121039745,0.05364296082591188,High
Truck,Electric,2.0349131868807966,7,74385,65.72208075184119,4.675581205946947,Highway,Free flow,11.64307680812156,64.63633447864693,19.87142298179229,984.4150163651232,120.99519122929557,0.5981238499933309,0.08956752145117773,0.09221820779107892,0.08542732817218178,Low
Truck,Petrol,2.3594674835715885,18,226236,92.85462108936596,4.271284013272077,City,Free flow,1.8218172668011707,79.59180098811373,14.905454419446789,972.6150118081089,342.88585335953945,1.7309667998163658,0.15961246720324831,0.07230676831650884,0.08689403719948868,High
Car,Hybrid,4.142534366632808,16,221443,47.4842573800838,4.85822176916491,Highway,Free flow,28.21292338411302,5.588762521170754,4.774917588790936,975.285093967537,102.94890958852505,0.4371945307643639,0.02293363974254998,0.018609035051693645,0.08330135781682153,Low
Car,Electric,3.924916519596139,16,70272,113.37082870225102,0.21250022544245295,City,Moderate,9.324334830172251,37.430729909325734,5.442928146048431,1008.5205765335616,414.54692447681873,1.3822422688387648,0.07728803790598883,0.029948053166883724,0.07814743460382198,High
Truck,Diesel,4.419615280148604,0,166449,99.28199561293948,4.257012235446582,City,Moderate,23.470069903769954,64.22473024976013,12.968247751293651,1018.8106052594052,380.2235078640307,1.0302735773824376,0.15311036578249737,0.013078874577908916,0.08411594746566069,High
Motorcycle,Diesel,2.685010319563869,19,3909,118.17622174604942,4.018670377207448,Highway,Free flow,22.003516611188928,89.82534293704897,6.456930583797968,996.8971258647432,466.43142219040516,1.3867476311307538,0.07946878488888841,0.02040864123738286,0.020470783374540502,High
Motorcycle,Diesel,5.084787789775887,13,145939,105.14436492497781,4.510529323012302,Rural,Moderate,20.23702281976874,72.68295611363325,7.10633543959128,1044.1735836746384,80.78804924450908,1.6859235697687778,0.09921488949103921,0.07490519623531491,0.05676120481370086,Low
Motorcycle,Diesel,1.8612558380099535,21,195757,74.00711391712551,2.639720838299043,Highway,Heavy,35.403308024198665,35.00614658086789,15.61885340320498,1022.8566426166872,299.8836375533292,0.7485949813903023,0.08452192948866864,0.023894358573349088,0.049460851444695614,Medium
Bus,Diesel,3.2390118870944002,19,58527,71.81751453800626,3.9394453538783667,City,Free flow,-9.205494210564044,90.99823183862198,5.3385409937056405,1039.1757965901713,368.98411426575024,1.127386464215813,0.07654990537416406,0.036325683404830486,0.015033961575842521,High
Truck,Petrol,4.964881352015437,26,146441,15.543135210506044,0.25643439671326207,Rural,Heavy,-6.5981344578278165,66.46194482509591,14.104823930584217,997.5663546288338,456.19902104698,1.0479043550728266,0.11443736031213594,0.07158412960351639,0.0990942216988203,High
Car,Petrol,1.7368249682096202,10,240209,86.68790986698812,0.3793889474199441,Rural,Moderate,26.107032517499363,83.02352861025298,18.69769726860755,951.4882927955808,266.9242732936601,0.8091664713744535,0.04107496967028412,0.06748584059371197,0.05802986650307372,Medium
Truck,Diesel,1.3712881914520714,2,285951,72.02482291112057,0.5926612047479413,City,Heavy,7.67629594895719,38.55075418322077,2.482703139964755,1009.2070529607183,478.09206716947125,1.6426975825824506,0.09281603390866655,0.09072858473923523,0.0849788432409585,High
Truck,Diesel,5.395156631977547,23,10856,60.83185240751816,4.57394431649104,Rural,Free flow,39.326119766127114,0.2158840749839963,2.8856838931818785,1031.8259379475355,105.11568465752958,0.11949497894277337,0.15336371836620696,0.04006694416254777,0.0486178308403944,Low
Motorcycle,Hybrid,2.5832342463478186,29,137867,83.19442470687463,0.30584674694224434,Highway,Moderate,0.8206361266281075,16.61685939935054,18.85746201623632,1003.6535059289807,244.95314965940722,0.6892041617636475,0.011780938938511919,0.043028882023307194,0.03869923453917562,Medium
Car,Hybrid,4.356124649526967,7,225993,53.285741140559246,0.5007476334955546,Rural,Moderate,-0.829048095412313,92.71774172695062,4.070385144717708,1006.7901048176772,163.92740533531887,1.6809907109588174,0.12454056576125286,0.018590588874576593,0.05649543702440116,Medium
Truck,Diesel,0.9318127421724801,21,162135,62.86315948899434,4.652052013147635,Rural,Moderate,19.411091229705892,3.312403374851247,0.4180166319749423,1047.4970895831623,119.92466488213564,1.757028920621122,0.19658853815324162,0.03551493040460323,0.023059970398014648,Low
Motorcycle,Petrol,4.388243819729138,24,192023,47.80227657639076,0.5369629091613909,Rural,Moderate,3.971263944433554,59.60392599351492,17.370158320401988,986.6142184374994,179.05192770943535,1.4179660943676515,0.08652266171399148,0.08610365456902665,0.026739406503926567,Medium
Motorcycle,Hybrid,2.4437268200442466,27,157400,86.08450720448278,4.348781493626869,Rural,Moderate,7.024649253451063,40.91275067746748,5.646057739969419,1030.1872818871566,349.1231358141198,0.7474724957498338,0.11243483729325646,0.02247671439411811,0.015258000274038347,High
Car,Petrol,1.089852438654697,9,251958,105.19331646574658,3.9463539403114316,Highway,Moderate,36.05121619914217,42.95786824809294,5.967078701235689,1000.5074239476446,267.4411126749251,1.662416389012354,0.03665103216163616,0.043400193714106555,0.08725390300451172,Medium
Car,Diesel,3.9710263600502085,16,234573,100.9013926959123,0.20140994266077128,Highway,Free flow,-8.687866567613675,40.08183491342121,4.538422923702434,996.3711003828432,131.69695618742094,0.25969281135503297,0.1442231181277009,0.08589546255301152,0.05891200946280384,Low
Truck,Diesel,2.052179843580501,28,69098,94.32303264593625,0.10923698444815,Highway,Free flow,16.56297099586078,6.74258284326732,18.353337962769583,964.5577063105654,64.27388425235247,0.6042498532261616,0.0893927699901491,0.029828077909069467,0.09876779431651929,Low
Motorcycle,Electric,2.811397658669776,7,116382,1.65452454534611,2.671941917567966,Rural,Heavy,6.744971400976748,12.233049617545221,15.488372940019197,1024.8395083581047,465.5748922588859,0.2757409998263184,0.15611731134473084,0.024145726651862896,0.08446832032596602,High
Car,Diesel,1.2190202238898706,21,194637,109.42565566529512,4.985877018833836,City,Free flow,7.299598797664455,6.293934889315256,11.935849119520087,1032.3294422221954,191.36122106236525,0.30960657380358164,0.03391548591530451,0.010619351113498994,0.05979141885436734,Medium
Truck,Hybrid,1.5652489056937158,0,283041,32.985086486807276,4.394150800494932,Highway,Moderate,2.390440494415806,5.390785914203223,9.065166313515142,993.0877445076925,107.41329655278955,1.2267834237130026,0.02436122173401362,0.09261969406835245,0.05764990431817759,Low
Car,Hybrid,2.3494816245783876,19,135442,106.55687315560512,1.5501271668564232,Rural,Heavy,-3.2574956610917214,8.561060320839575,2.870602375205522,1026.3530593373903,115.76643807585639,0.23698227691827237,0.06338464482688733,0.08829904490265206,0.055248139286962476,Low
Motorcycle,Petrol,1.2667494029128172,20,155117,23.63617237072518,1.931546170577017,City,Moderate,-8.275916913747047,69.66171917853349,18.519735410342836,1008.1120786799833,164.04166308530063,1.391683188489465,0.04316151446286417,0.02697078228352584,0.015072470631760218,Medium
Car,Petrol,5.536296576368839,6,87236,52.757490170968474,1.9395299811905053,Highway,Free flow,39.3847753119977,11.420520022316039,14.993271943183084,975.7554314638836,153.86544225898982,0.7627835914721958,0.16526935468165344,0.08086966554250617,0.014848716687173054,Medium
Bus,Diesel,0.8314446245566878,23,48671,89.92785531922965,3.6708940795250737,Rural,Heavy,23.018301255671048,26.149306570429676,5.5776707594239205,1042.371552788789,175.79756762501086,0.20583722623066034,0.1539951566152797,0.09759427181042919,0.05405518997863082,Medium
Truck,Diesel,3.3160731380944197,8,198849,76.8334734332607,1.7056637633119176,Rural,Moderate,28.860265333018127,65.69491838561349,18.949921308813963,1019.6771413697026,151.47949271907447,0.6426532775706562,0.1936533856447511,0.03747526741823049,0.09096595543857865,Medium
Car,Hybrid,1.4408867822892675,27,161711,49.910632563531586,0.7389853068763036,Rural,Heavy,-6.749885035003019,11.226566274614635,18.703818823297983,1037.833461767873,243.79101712133922,0.8586669000086113,0.022663566009420953,0.07014541846417141,0.06847225070375582,Medium
Bus,Petrol,2.3999312652853324,11,60874,81.4348628088334,3.735537042917752,Highway,Free flow,-9.258129324761146,91.0256248551984,13.190376546257692,978.1464425632772,394.52164935375896,0.7964601277361154,0.06461306197817814,0.028486074480988145,0.05782971656965073,High
Truck,Hybrid,5.6155097110549805,21,152350,65.87394120559674,2.290078091225523,Rural,Free flow,20.01443436597222,47.74841780014491,19.700071141031344,1041.6363189346566,62.23052508172683,1.0692466753625516,0.19439018715906842,0.06285418854631607,0.06536892063732136,Low
Car,Hybrid,1.6408116770247316,25,199623,33.088356796263874,0.38389361843233494,City,Heavy,26.19156946167592,96.30574903388364,3.744964909615869,986.4666861208146,135.70822462638833,1.0552939428306582,0.030253963384000097,0.039477865273962305,0.038205679464348295,Low
